,TransactionCount,Recency,AverageAmount,Age,TotalAmount,Cluster
11171,1,298,557.0,24,557.0,1
11172,1,140,28.0,24,28.0,2
11173,1,135,120.5,38,120.5,0
11174,1,97,30.0,23,30.0,2
11175,1,114,248.88,23,248.88,2
11176,1,145,101.0,32,101.0,0
11177,1,268,735.0,39,735.0,1
11178,1,206,50.0,38,50.0,0
11179,1,123,140.0,28,140.0,2
11180,1,138,150.0,27,150.0,2
11181,1,124,45.0,25,45.0,2
11182,1,125,200.0,32,200.0,0
11183,1,127,250.0,26,250.0,2
11184,2,97,179.0,30,358.0,0
11185,1,328,50.0,27,50.0,2
11186,1,141,49.0,26,49.0,2
11187,1,53,450.0,33,450.0,0
11188,1,141,200.0,32,200.0,0
11189,1,238,429.0,38,429.0,0
11190,1,128,130.0,23,130.0,2
11191,1,84,100.0,26,100.0,2
11192,1,53,680.0,24,680.0,1
11193,1,130,360.0,32,360.0,0
11194,1,125,1000.0,31,1000.0,1
11195,1,54,736.0,28,736.0,1
11196,1,110,301.0,26,301.0,2
11197,1,24,155.0,30,155.0,2
11198,1,97,670.0,24,670.0,1
11199,1,299,100.0,23,100.0,2
11200,1,127,59.0,29,59.0,2
11201,1,24,220.0,35,220.0,0
11202,1,110,450.0,21,450.0,2
11203,1,54,410.0,26,410.0,2
11204,1,177,526.0,29,526.0,1
11205,1,267,100.0,26,100.0,2
11206,1,359,290.0,25,290.0,2
11207,1,54,242.0,24,242.0,2
11208,1,135,200.0,24,200.0,2
11209,1,268,110.0,32,110.0,0
11210,1,138,710.0,32,710.0,1
11211,1,24,149.0,34,149.0,0
11212,1,24,605.16,32,605.16,1
11213,1,298,123.0,30,123.0,2
11214,1,24,20.0,26,20.0,2
11215,1,298,755.0,28,755.0,1
11216,1,137,67.0,27,67.0,2
11217,1,54,359.68,26,359.68,2
11218,1,327,10.0,21,10.0,2
11219,1,140,1000.0,28,1000.0,1
11220,1,238,599.0,29,599.0,1
11221,1,114,100.0,31,100.0,0
11222,1,135,50.0,21,50.0,2
11223,1,115,100.0,26,100.0,2
11224,1,115,200.0,35,200.0,0
11225,1,328,45.0,28,45.0,2
11226,1,238,300.0,25,300.0,2
11227,1,130,34.0,18,34.0,2
11228,1,298,225.0,25,225.0,2
11229,1,114,110.0,29,110.0,2
11230,1,138,165.5,27,165.5,2
11231,1,141,546.18,24,546.18,1
11232,1,137,468.86,28,468.86,1
11233,1,123,771.0,34,771.0,1
11234,1,137,240.0,23,240.0,2
11235,1,140,250.0,36,250.0,0
11236,1,299,100.0,30,100.0,2
11237,1,105,430.0,32,430.0,0
11238,1,100,100.0,30,100.0,2
11239,1,328,260.0,38,260.0,0
11240,1,101,129.4,34,129.4,0
11241,1,137,600.0,28,600.0,1
11242,1,108,474.0,26,474.0,1
11243,1,299,46.0,27,46.0,2
11244,1,136,65.03,29,65.03,2
11245,1,126,295.0,33,295.0,0
11246,1,135,80.0,25,80.0,2
11247,1,298,320.0,25,320.0,2
11248,1,84,193.0,35,193.0,0
11249,1,238,41.0,40,41.0,0
11250,2,85,686.0,31,1372.0,1
11251,1,132,500.0,30,500.0,1
11252,1,141,148.0,31,148.0,0
11253,1,129,144.0,30,144.0,2
11254,1,206,30.0,32,30.0,0
11255,1,54,10.0,26,10.0,2
11256,1,145,92.0,27,92.0,2
11257,1,98,275.0,26,275.0,2
11258,1,327,405.0,41,405.0,0
11259,1,358,156.0,23,156.0,2
11260,1,145,197.0,33,197.0,0
11261,1,105,200.0,28,200.0,2
11262,1,54,550.0,34,550.0,1
11263,1,110,500.0,31,500.0,1
11264,1,298,715.0,29,715.0,1
11265,1,135,660.0,26,660.0,1
11266,1,207,376.0,29,376.0,0
11267,1,237,360.0,39,360.0,0
11268,1,130,26.0,31,26.0,2
11269,1,136,949.0,36,949.0,1
11270,1,238,300.0,42,300.0,0
11271,1,24,1000.0,38,1000.0,1
11272,1,139,1000.0,29,1000.0,1
11273,1,115,479.85,41,479.85,0
11274,1,359,200.0,31,200.0,0
11275,1,110,202.0,35,202.0,0
11276,1,268,50.0,30,50.0,2
11277,1,23,500.0,30,500.0,1
11278,1,358,462.0,39,462.0,0
11279,1,136,919.0,27,919.0,1
11280,1,207,147.0,24,147.0,2
11281,1,177,30.0,30,30.0,2
11282,1,114,448.0,28,448.0,1
11283,1,127,50.0,30,50.0,2
11284,1,114,123.0,26,123.0,2
11285,1,110,650.0,41,650.0,1
11286,1,135,99.0,33,99.0,0
11287,1,115,20.0,31,20.0,2
11288,1,359,1000.0,33,1000.0,1
11289,1,137,210.0,39,210.0,0
11290,1,237,999.0,30,999.0,1
11291,1,97,200.0,37,200.0,0
11292,1,127,1000.0,25,1000.0,1
11293,1,298,346.0,29,346.0,0
11294,1,138,185.0,28,185.0,2
11295,1,97,724.5,29,724.5,1
11296,1,127,10.0,25,10.0,2
11297,1,146,50.0,34,50.0,0
11298,1,176,200.0,22,200.0,2
11299,1,145,90.0,25,90.0,2
11300,1,101,50.0,24,50.0,2
11301,1,238,34.0,23,34.0,2
11302,1,124,200.0,37,200.0,0
11303,1,238,631.0,35,631.0,1
11304,1,130,70.0,25,70.0,2
11305,1,267,300.0,30,300.0,0
11306,1,299,410.0,28,410.0,1
11307,1,85,999.0,27,999.0,1
11308,1,127,100.0,25,100.0,2
11309,1,139,189.0,27,189.0,2
11310,1,146,600.0,27,600.0,1
11311,1,145,524.0,28,524.0,1
11312,1,139,30.0,27,30.0,2
11313,1,145,496.0,24,496.0,1
11314,1,85,30.0,31,30.0,2
11315,1,124,60.0,24,60.0,2
11316,1,140,99.0,34,99.0,0
11317,1,268,95.0,22,95.0,2
11318,1,127,605.0,28,605.0,1
11319,1,85,165.32,29,165.32,2
11320,1,141,100.0,27,100.0,2
11321,1,137,389.0,33,389.0,0
11322,1,134,500.0,23,500.0,1
11323,1,85,569.0,26,569.0,1
11324,1,132,100.0,26,100.0,2
11325,1,327,425.0,26,425.0,2
11326,1,267,802.0,33,802.0,1
11327,1,137,50.0,26,50.0,2
11328,1,123,600.0,25,600.0,1
11329,1,298,204.0,21,204.0,2
11330,1,177,703.0,26,703.0,1
11331,1,85,251.87,28,251.87,2
11332,1,115,350.0,28,350.0,2
11333,1,299,260.0,29,260.0,2
11334,1,146,110.0,23,110.0,2
11335,1,110,360.0,42,360.0,0
11336,1,328,199.0,26,199.0,2
11337,1,85,280.0,20,280.0,2
11338,1,268,1000.0,29,1000.0,1
11339,1,23,200.0,24,200.0,2
11340,1,140,500.0,25,500.0,1
11341,1,123,215.0,25,215.0,2
11342,1,98,500.0,26,500.0,1
11343,1,109,73.0,27,73.0,2
11344,1,84,520.0,22,520.0,1
11345,1,268,500.0,33,500.0,1
11346,1,100,250.0,30,250.0,0
11347,1,53,340.0,33,340.0,0
11348,1,268,500.0,29,500.0,1
11349,1,206,210.0,26,210.0,2
11350,1,53,200.0,32,200.0,0
11351,1,136,500.0,24,500.0,1
11352,1,105,97.13,29,97.13,2
11353,1,141,300.0,31,300.0,0
11354,1,207,150.0,26,150.0,2
11355,1,299,180.0,30,180.0,2
11356,1,127,299.0,38,299.0,0
11357,1,177,762.01,26,762.01,1
11358,1,138,50.0,33,50.0,0
11359,1,114,176.26,24,176.26,2
11360,1,84,799.0,24,799.0,1
11361,1,136,250.0,31,250.0,0
11362,1,139,180.0,22,180.0,2
11363,1,238,320.0,33,320.0,0
11364,1,327,171.0,33,171.0,0
11365,1,133,162.0,27,162.0,2
11366,1,100,400.0,35,400.0,0
11367,1,135,100.0,26,100.0,2
11368,1,128,300.0,33,300.0,0
11369,1,138,372.0,26,372.0,2
11370,1,54,798.0,37,798.0,1
11371,1,96,300.0,30,300.0,0
11372,1,268,200.0,24,200.0,2
11373,1,85,100.0,31,100.0,0
11374,1,358,30.0,25,30.0,2
11375,1,84,39.0,21,39.0,2
11376,1,146,60.0,24,60.0,2
11377,1,84,186.0,26,186.0,2
11378,1,358,99.0,29,99.0,2
11379,1,127,23.0,27,23.0,2
11380,2,54,295.0,24,590.0,1
11381,1,298,100.0,20,100.0,2
11382,1,177,10.0,27,10.0,2
11383,1,145,110.0,25,110.0,2
11384,1,110,199.0,31,199.0,0
11385,1,207,120.0,32,120.0,0
11386,1,108,1000.0,31,1000.0,1
11387,1,109,203.0,26,203.0,2
11388,1,177,50.0,31,50.0,2
11389,1,136,23.0,24,23.0,2
11390,1,110,116.0,25,116.0,2
11391,1,128,251.0,38,251.0,0
11392,1,127,30.0,24,30.0,2
11393,1,177,349.55,24,349.55,2
11394,1,145,519.0,22,519.0,1
11395,1,328,580.0,31,580.0,1
11396,1,108,1000.0,25,1000.0,1
11397,1,207,519.75,31,519.75,1
11398,1,23,400.0,22,400.0,2
11399,1,114,31.0,26,31.0,2
11400,1,327,699.0,41,699.0,1
11401,1,146,200.0,28,200.0,2
11402,1,123,400.0,27,400.0,2
11403,1,146,300.0,27,300.0,2
11404,1,328,50.0,33,50.0,0
11405,1,114,400.0,36,400.0,0
11406,1,358,768.0,36,768.0,1
11407,1,237,438.0,30,438.0,1
11408,1,132,50.0,32,50.0,0
11409,1,327,784.76,28,784.76,1
11410,1,327,385.0,37,385.0,0
11411,1,101,9.0,25,9.0,2
11412,1,299,200.0,35,200.0,0
11413,1,24,287.0,23,287.0,2
11414,1,327,799.0,27,799.0,1
11415,1,97,1.0,29,1.0,2
11416,1,115,606.9,27,606.9,1
11417,1,176,98.0,24,98.0,2
11418,1,133,30.0,21,30.0,2
11419,1,138,150.0,31,150.0,0
11420,1,135,682.0,26,682.0,1
11421,1,359,1.0,24,1.0,2
11422,1,53,335.0,25,335.0,2
11423,1,53,629.0,30,629.0,1
11424,1,237,50.0,23,50.0,2
11425,1,358,200.0,24,200.0,2
11426,1,146,199.0,28,199.0,2
11427,1,134,49.0,22,49.0,2
11428,1,207,150.0,34,150.0,0
11429,1,125,480.0,28,480.0,1
11430,1,359,100.0,26,100.0,2
11431,1,140,260.0,26,260.0,2
11432,1,130,980.0,41,980.0,1
11433,1,127,500.0,32,500.0,1
11434,1,54,530.0,33,530.0,1
11435,1,135,175.0,37,175.0,0
11436,1,85,606.9,27,606.9,1
11437,1,135,20.0,24,20.0,2
11438,1,130,601.0,23,601.0,1
11439,1,105,459.52,29,459.52,1
11440,1,206,60.0,23,60.0,2
11441,1,85,750.0,26,750.0,1
11442,1,133,1000.0,41,1000.0,1
11443,1,127,20.0,36,20.0,0
11444,1,138,240.0,24,240.0,2
11445,1,358,100.0,25,100.0,2
11446,1,23,70.0,23,70.0,2
11447,1,146,42.0,29,42.0,2
11448,1,139,84.0,30,84.0,2
11449,1,136,18.0,25,18.0,2
11450,1,134,40.0,23,40.0,2
11451,1,135,20.0,28,20.0,2
11452,1,96,450.0,33,450.0,0
11453,1,85,20.0,35,20.0,0
11454,1,146,653.0,21,653.0,1
11455,1,177,190.0,25,190.0,2
11456,1,54,100.0,24,100.0,2
11457,1,54,360.0,34,360.0,0
11458,1,115,660.0,35,660.0,1
11459,1,101,500.0,37,500.0,0
11460,1,129,180.0,29,180.0,2
11461,1,130,22.0,25,22.0,2
11462,1,133,100.0,42,100.0,0
11463,1,97,89.0,25,89.0,2
11464,1,268,30.0,33,30.0,0
11465,1,298,500.0,22,500.0,1
11466,1,238,736.2,27,736.2,1
11467,1,138,500.0,25,500.0,1
11468,1,146,560.0,21,560.0,1
11469,1,268,100.0,25,100.0,2
11470,1,105,367.0,25,367.0,2
11471,1,141,200.0,24,200.0,2
11472,1,132,159.0,31,159.0,0
11473,1,177,280.0,37,280.0,0
11474,1,136,738.0,38,738.0,1
11475,1,207,50.0,24,50.0,2
11476,1,133,120.0,28,120.0,2
11477,1,126,20.0,24,20.0,2
11478,1,132,24.0,33,24.0,0
11479,1,359,991.0,28,991.0,1
11480,1,115,50.0,30,50.0,2
11481,1,141,50.0,29,50.0,2
11482,1,145,50.0,33,50.0,0
11483,1,24,606.9,24,606.9,1
11484,1,125,85.0,20,85.0,2
11485,1,126,100.0,33,100.0,0
11486,1,108,248.0,42,248.0,0
11487,1,131,20.0,36,20.0,0
11488,1,141,500.0,29,500.0,1
11489,1,53,249.0,20,249.0,2
11490,1,135,200.0,30,200.0,2
11491,1,238,623.0,31,623.0,1
11492,1,328,1000.0,26,1000.0,1
11493,1,359,845.0,33,845.0,1
11494,1,135,175.0,23,175.0,2
11495,1,145,990.0,30,990.0,1
11496,1,130,100.0,39,100.0,0
11497,1,237,466.0,23,466.0,1
11498,1,206,200.0,25,200.0,2
11499,1,54,60.0,22,60.0,2
11500,1,139,4.0,26,4.0,2
11501,1,54,599.0,30,599.0,1
11502,1,105,198.0,21,198.0,2
11503,1,125,315.82,41,315.82,0
11504,1,359,5.0,33,5.0,0
11505,1,109,480.0,27,480.0,1
11506,1,124,188.0,23,188.0,2
11507,1,141,125.0,29,125.0,2
11508,1,84,1.0,22,1.0,2
11509,1,105,948.0,37,948.0,1
11510,3,54,229.33333333333334,32,688.0,1
11511,1,110,699.0,26,699.0,1
11512,1,176,50.0,22,50.0,2
11513,1,105,600.0,35,600.0,1
11514,1,299,100.0,36,100.0,0
11515,1,141,100.0,27,100.0,2
11516,1,85,334.0,27,334.0,2
11517,1,140,100.0,29,100.0,2
11518,1,115,160.0,35,160.0,0
11519,1,54,8.0,25,8.0,2
11520,1,359,20.0,28,20.0,2
11521,1,115,300.0,28,300.0,2
11522,1,328,122.0,25,122.0,2
11523,1,23,50.0,34,50.0,0
11524,1,359,50.0,30,50.0,2
11525,1,177,100.0,28,100.0,2
11526,1,130,206.0,22,206.0,2
11527,1,131,500.0,28,500.0,1
11528,1,139,292.0,34,292.0,0
11529,1,115,10.0,25,10.0,2
11530,1,53,1000.0,31,1000.0,1
11531,1,359,70.0,28,70.0,2
11532,1,237,330.0,37,330.0,0
11533,1,96,550.0,19,550.0,1
11534,1,238,146.0,28,146.0,2
11535,1,128,50.0,31,50.0,2
11536,1,97,490.0,23,490.0,1
11537,1,84,50.0,30,50.0,2
11538,1,85,500.0,39,500.0,0
11539,1,146,50.0,25,50.0,2
11540,1,140,108.0,30,108.0,2
11541,1,124,544.0,26,544.0,1
11542,1,139,149.0,24,149.0,2
11543,1,133,199.0,28,199.0,2
11544,1,109,100.0,30,100.0,2
11545,1,110,922.5,35,922.5,1
11546,1,53,50.0,27,50.0,2
11547,1,126,1000.0,31,1000.0,1
11548,1,140,100.0,28,100.0,2
11549,1,126,55.0,27,55.0,2
11550,1,23,254.0,29,254.0,2
11551,1,238,200.0,28,200.0,2
11552,1,145,330.0,29,330.0,2
11553,1,130,148.0,24,148.0,2
11554,1,23,606.9,29,606.9,1
11555,1,133,150.0,25,150.0,2
11556,1,54,359.0,29,359.0,2
11557,1,177,116.22,35,116.22,0
11558,1,238,690.0,40,690.0,1
11559,1,298,240.0,29,240.0,2
11560,1,177,215.0,30,215.0,0
11561,1,206,608.0,26,608.0,1
11562,1,327,24.0,23,24.0,2
11563,1,125,100.0,28,100.0,2
11564,1,115,1.0,25,1.0,2
11565,1,136,150.0,34,150.0,0
11566,1,84,536.0,25,536.0,1
11567,1,139,140.0,24,140.0,2
11568,1,108,500.0,36,500.0,0
11569,1,298,220.0,29,220.0,2
11570,1,123,868.0,32,868.0,1
11571,2,136,405.62,34,811.24,1
11572,1,132,20.0,22,20.0,2
11573,1,207,520.0,28,520.0,1
11574,1,135,56.0,28,56.0,2
11575,1,359,100.0,24,100.0,2
11576,1,176,160.0,20,160.0,2
11577,1,237,585.0,30,585.0,1
11578,1,125,41.0,27,41.0,2
11579,1,130,200.0,27,200.0,2
11580,1,267,50.0,25,50.0,2
11581,1,85,320.0,36,320.0,0
11582,1,136,110.0,23,110.0,2
11583,1,359,1.0,23,1.0,2
11584,1,237,190.0,24,190.0,2
11585,1,139,498.78,29,498.78,1
11586,1,110,253.88,32,253.88,0
11587,1,108,948.0,23,948.0,1
11588,1,177,373.0,20,373.0,2
11589,1,207,500.0,22,500.0,1
11590,1,53,360.0,26,360.0,2
11591,1,114,309.0,22,309.0,2
11592,1,24,250.0,30,250.0,0
11593,1,140,100.0,42,100.0,0
11594,1,105,307.68,29,307.68,2
11595,2,127,215.5,25,431.0,2
11596,1,132,30.0,34,30.0,0
11597,1,238,390.0,25,390.0,2
11598,1,177,20.0,28,20.0,2
11599,1,105,609.52,26,609.52,1
11600,1,110,208.3,34,208.3,0
11601,1,139,30.0,30,30.0,2
11602,1,125,1.0,24,1.0,2
11603,1,123,558.0,26,558.0,1
11604,1,124,78.0,22,78.0,2
11605,1,138,50.0,24,50.0,2
11606,1,206,100.0,27,100.0,2
11607,1,177,50.0,25,50.0,2
11608,1,238,401.0,28,401.0,2
11609,1,132,259.0,26,259.0,2
11610,1,358,200.0,29,200.0,2
11611,1,127,1000.0,42,1000.0,1
11612,1,110,480.0,33,480.0,0
11613,1,108,200.0,24,200.0,2
11614,1,133,200.0,33,200.0,0
11615,1,135,200.0,24,200.0,2
11616,1,207,150.0,27,150.0,2
11617,1,135,938.0,30,938.0,1
11618,1,206,20.0,21,20.0,2
11619,1,110,20.0,26,20.0,2
11620,1,109,508.33,26,508.33,1
11621,1,137,506.0,28,506.0,1
11622,1,141,295.0,33,295.0,0
11623,1,328,370.0,29,370.0,0
11624,1,138,373.0,27,373.0,2
11625,1,110,50.0,31,50.0,2
11626,1,125,10.0,29,10.0,2
11627,1,85,500.0,23,500.0,1
11628,1,140,46.76,27,46.76,2
11629,1,237,296.0,27,296.0,2
11630,1,130,440.37,26,440.37,1
11631,1,140,200.0,23,200.0,2
11632,1,124,30.0,25,30.0,2
11633,1,126,399.0,35,399.0,0
11634,1,126,675.0,29,675.0,1
11635,1,84,216.0,30,216.0,2
11636,1,177,280.0,41,280.0,0
11637,1,108,108.0,30,108.0,2
11638,1,299,350.0,37,350.0,0
11639,1,114,196.19,25,196.19,2
11640,1,131,460.0,35,460.0,0
11641,1,105,799.0,26,799.0,1
11642,1,328,100.0,29,100.0,2
11643,1,140,30.0,25,30.0,2
11644,1,145,19.0,23,19.0,2
11645,1,207,120.0,28,120.0,2
11646,1,134,47.0,26,47.0,2
11647,1,134,990.0,38,990.0,1
11648,1,54,50.0,24,50.0,2
11649,1,84,127.0,25,127.0,2
11650,1,84,285.0,20,285.0,2
11651,1,138,101.15,32,101.15,0
11652,1,123,98.0,23,98.0,2
11653,1,130,360.0,27,360.0,2
11654,1,134,539.61,32,539.61,1
11655,1,24,195.0,36,195.0,0
11656,1,138,369.0,23,369.0,2
11657,1,85,250.0,38,250.0,0
11658,1,176,384.0,25,384.0,2
11659,1,97,200.0,28,200.0,2
11660,1,105,130.0,29,130.0,2
11661,1,140,20.0,20,20.0,2
11662,1,176,40.0,22,40.0,2
11663,1,137,464.0,30,464.0,1
11664,1,299,196.0,29,196.0,2
11665,1,123,230.0,31,230.0,0
11666,1,137,610.0,24,610.0,1
11667,1,133,100.0,27,100.0,2
11668,1,138,260.0,30,260.0,0
11669,1,54,50.0,23,50.0,2
11670,1,299,250.0,42,250.0,0
11671,1,268,250.0,28,250.0,2
11672,1,177,290.0,35,290.0,0
11673,1,126,433.65,37,433.65,0
11674,1,123,788.67,40,788.67,1
11675,1,135,39.0,22,39.0,2
11676,1,134,149.0,25,149.0,2
11677,1,146,240.0,29,240.0,2
11678,1,299,250.0,36,250.0,0
11679,1,23,500.0,26,500.0,1
11680,1,127,200.0,31,200.0,0
11681,1,328,100.0,32,100.0,0
11682,1,358,20.0,25,20.0,2
11683,1,85,800.0,36,800.0,1
11684,1,124,100.0,26,100.0,2
11685,1,24,1.0,34,1.0,0
11686,1,141,275.0,23,275.0,2
11687,1,359,320.0,33,320.0,0
11688,1,23,216.9,37,216.9,0
11689,1,140,80.0,27,80.0,2
11690,1,237,499.0,25,499.0,1
11691,1,128,58.8,23,58.8,2
11692,1,268,899.0,25,899.0,1
11693,1,24,190.0,37,190.0,0
11694,1,139,621.0,28,621.0,1
11695,1,24,100.0,30,100.0,2
11696,1,177,599.0,28,599.0,1
11697,1,177,67.5,26,67.5,2
11698,1,136,999.0,31,999.0,1
11699,1,140,100.0,30,100.0,2
11700,1,93,730.0,20,730.0,1
11701,1,177,165.0,25,165.0,2
11702,1,84,70.0,26,70.0,2
11703,1,267,220.0,40,220.0,0
11704,1,132,50.0,30,50.0,2
11705,1,130,600.0,22,600.0,1
11706,1,299,45.0,25,45.0,2
11707,1,115,525.0,29,525.0,1
11708,1,207,24.0,29,24.0,2
11709,1,238,1000.0,28,1000.0,1
11710,1,84,43.0,21,43.0,2
11711,1,132,271.0,24,271.0,2
11712,1,108,30.0,30,30.0,2
11713,1,100,11.0,34,11.0,0
11714,1,145,110.0,30,110.0,2
11715,1,176,399.0,21,399.0,2
11716,1,109,1000.0,29,1000.0,1
11717,1,127,275.0,26,275.0,2
11718,2,24,129.5,37,259.0,0
11719,1,53,50.0,29,50.0,2
11720,1,328,500.0,29,500.0,1
11721,1,238,286.0,23,286.0,2
11722,1,299,142.1,23,142.1,2
11723,1,126,150.0,25,150.0,2
11724,1,237,100.0,29,100.0,2
11725,1,133,100.0,24,100.0,2
11726,1,23,56.0,28,56.0,2
11727,1,146,621.61,34,621.61,1
11728,1,125,373.28,42,373.28,0
11729,1,327,45.0,26,45.0,2
11730,1,124,504.25,30,504.25,1
11731,1,85,59.0,26,59.0,2
11732,1,105,890.0,37,890.0,1
11733,1,238,865.0,31,865.0,1
11734,1,126,50.0,32,50.0,0
11735,1,53,430.0,25,430.0,2
11736,1,327,533.7,26,533.7,1
11737,1,358,100.0,24,100.0,2
11738,1,146,49.0,29,49.0,2
11739,1,206,600.0,30,600.0,1
11740,1,109,101.15,29,101.15,2
11741,1,54,20.0,25,20.0,2
11742,1,23,242.06,24,242.06,2
11743,1,328,585.0,42,585.0,0
11744,1,127,100.0,22,100.0,2
11745,1,141,700.0,27,700.0,1
11746,1,359,568.0,30,568.0,1
11747,1,110,26.0,24,26.0,2
11748,1,125,24.0,30,24.0,2
11749,1,114,40.0,33,40.0,0
11750,1,358,230.0,30,230.0,0
11751,1,123,500.0,34,500.0,0
11752,1,131,200.0,26,200.0,2
11753,1,145,20.0,23,20.0,2
11754,1,359,502.8,26,502.8,1
11755,1,358,30.0,24,30.0,2
11756,1,129,430.0,29,430.0,1
11757,1,237,120.0,20,120.0,2
11758,1,114,145.0,26,145.0,2
11759,1,140,230.0,34,230.0,0
11760,1,109,75.0,26,75.0,2
11761,1,145,748.0,30,748.0,1
11762,1,96,126.0,28,126.0,2
11763,1,109,141.0,27,141.0,2
11764,1,125,30.0,27,30.0,2
11765,1,135,30.0,26,30.0,2
11766,1,101,633.0,38,633.0,1
11767,1,109,100.0,24,100.0,2
11768,1,207,274.0,23,274.0,2
11769,1,134,168.3,26,168.3,2
11770,1,298,1.0,37,1.0,0
11771,1,125,9.0,24,9.0,2
11772,1,108,1.0,32,1.0,0
11773,1,267,60.0,26,60.0,2
11774,1,84,102.0,25,102.0,2
11775,1,145,70.0,25,70.0,2
11776,1,145,255.0,23,255.0,2
11777,1,127,60.0,33,60.0,0
11778,2,98,199.5,35,399.0,0
11779,1,133,19.0,23,19.0,2
11780,1,124,25.0,27,25.0,2
11781,1,85,276.0,30,276.0,0
11782,1,145,500.0,39,500.0,0
11783,1,138,100.0,24,100.0,2
11784,1,176,101.15,27,101.15,2
11785,1,299,110.0,25,110.0,2
11786,1,23,1000.0,42,1000.0,1
11787,1,128,425.0,29,425.0,1
11788,1,328,800.0,32,800.0,1
11789,1,85,243.0,25,243.0,2
11790,1,267,599.0,37,599.0,1
11791,1,136,145.0,42,145.0,0
11792,1,108,1000.0,37,1000.0,1
11793,1,298,311.89,34,311.89,0
11794,1,328,929.92,27,929.92,1
11795,1,141,399.0,27,399.0,2
11796,1,128,65.0,25,65.0,2
11797,1,93,100.0,26,100.0,2
11798,1,177,40.0,22,40.0,2
11799,1,177,656.0,33,656.0,1
11800,1,141,250.0,28,250.0,2
11801,1,207,127.0,23,127.0,2
11802,1,109,208.0,26,208.0,2
11803,1,132,13.0,29,13.0,2
11804,1,96,148.0,28,148.0,2
11805,1,136,640.0,32,640.0,1
11806,1,140,1000.0,36,1000.0,1
11807,1,84,300.0,32,300.0,0
11808,1,84,295.0,25,295.0,2
11809,1,53,296.0,32,296.0,0
11810,1,53,263.0,26,263.0,2
11811,1,327,22.0,25,22.0,2
11812,1,110,599.0,34,599.0,1
11813,1,130,399.0,31,399.0,0
11814,1,115,540.0,21,540.0,1
11815,1,358,315.0,31,315.0,0
11816,1,134,248.0,26,248.0,2
11817,1,110,380.0,38,380.0,0
11818,1,124,467.0,30,467.0,1
11819,1,299,50.0,32,50.0,0
11820,1,126,10.0,30,10.0,2
11821,1,108,243.0,25,243.0,2
11822,1,54,598.0,28,598.0,1
11823,1,267,840.0,27,840.0,1
11824,1,137,390.0,26,390.0,2
11825,1,110,151.0,28,151.0,2
11826,1,177,147.0,27,147.0,2
11827,1,140,108.0,23,108.0,2
11828,1,110,271.0,23,271.0,2
11829,1,84,27.0,34,27.0,0
11830,1,140,285.0,26,285.0,2
11831,1,237,200.0,27,200.0,2
11832,1,146,129.0,25,129.0,2
11833,1,115,230.0,34,230.0,0
11834,1,145,355.0,23,355.0,2
11835,1,207,278.0,29,278.0,2
11836,1,108,27.0,37,27.0,0
11837,1,115,101.0,21,101.0,2
11838,1,128,400.0,32,400.0,0
11839,1,141,1000.0,36,1000.0,1
11840,1,110,597.0,24,597.0,1
11841,1,267,921.92,36,921.92,1
11842,1,176,50.0,19,50.0,2
11843,1,267,44.0,26,44.0,2
11844,1,145,100.0,22,100.0,2
11845,1,176,228.6,31,228.6,0
11846,1,141,200.0,28,200.0,2
11847,1,130,300.0,30,300.0,0
11848,1,130,684.0,24,684.0,1
11849,1,133,49.0,24,49.0,2
11850,1,129,335.34,28,335.34,2
11851,1,23,97.0,30,97.0,2
11852,1,140,755.0,27,755.0,1
11853,1,328,100.0,25,100.0,2
11854,1,126,260.08,21,260.08,2
11855,1,141,297.0,28,297.0,2
11856,1,146,10.0,26,10.0,2
11857,1,177,280.0,27,280.0,2
11858,1,146,600.0,29,600.0,1
11859,1,134,13.0,26,13.0,2
11860,1,84,250.0,26,250.0,2
11861,1,237,200.0,24,200.0,2
11862,1,96,200.0,37,200.0,0
11863,1,24,20.0,24,20.0,2
11864,1,84,619.0,27,619.0,1
11865,1,327,326.0,26,326.0,2
11866,1,298,150.0,23,150.0,2
11867,1,177,300.0,32,300.0,0
11868,1,115,900.0,22,900.0,1
11869,1,177,970.0,32,970.0,1
11870,1,54,490.0,33,490.0,1
11871,1,85,25.0,39,25.0,0
11872,1,141,60.0,26,60.0,2
11873,1,53,717.0,34,717.0,1
11874,1,176,350.0,26,350.0,2
11875,1,126,310.0,28,310.0,2
11876,1,97,100.0,28,100.0,2
11877,1,138,600.0,33,600.0,1
11878,1,141,1000.0,22,1000.0,1
11879,1,137,250.0,25,250.0,2
11880,1,53,37.0,24,37.0,2
11881,1,134,500.0,26,500.0,1
11882,1,124,12.0,35,12.0,0
11883,1,127,720.0,27,720.0,1
11884,1,358,49.0,29,49.0,2
11885,1,328,236.0,25,236.0,2
11886,1,23,2.0,24,2.0,2
11887,1,327,147.0,27,147.0,2
11888,1,135,381.0,30,381.0,0
11889,1,110,500.0,25,500.0,1
11890,1,129,21.0,23,21.0,2
11891,1,327,270.4,26,270.4,2
11892,1,127,87.0,31,87.0,0
11893,1,141,424.0,33,424.0,0
11894,1,97,685.0,25,685.0,1
11895,1,114,225.0,28,225.0,2
11896,1,238,547.0,35,547.0,1
11897,1,109,710.0,26,710.0,1
11898,1,128,293.0,28,293.0,2
11899,1,115,70.0,23,70.0,2
11900,1,298,368.0,23,368.0,2
11901,1,134,172.15,21,172.15,2
11902,1,129,395.0,28,395.0,2
